par_cz,kid_race,par_pctile,shrunk_xkid_brcbalance2020,cz_name
800,Pooled,-9,3231.105569504679,Gastonia
800,AIAN,50,2663,Gastonia
900,White,25,3220.710424710425,Charlotte
900,Black,75,3669.989485981308,Charlotte
900,Pooled,50,3796.254024580716,Charlotte
900,AIAN,75,4107.395348837209,Charlotte
900,Black,25,1805.968611287254,Charlotte
900,Hispanic,-9,4057.613545816733,Charlotte
900,Pooled,75,4887.834831004696,Charlotte
900,Hispanic,25,3446.148669796557,Charlotte
900,White,50,4112.852767367437,Charlotte
900,Pooled,25,2704.673218156736,Charlotte
900,Black,-9,2203.874314214464,Charlotte
900,Asian,75,5825.14364640884,Charlotte
900,AIAN,25,1962.060377358491,Charlotte
900,AIAN,-9,2922.991666666667,Charlotte
900,Pooled,-9,3864.360168760778,Charlotte
900,Hispanic,50,4287.122280103758,Charlotte
900,Asian,-9,5846.332020997375,Charlotte
900,AIAN,50,3034.72786309785,Charlotte
900,White,-9,4388.657775406775,Charlotte
900,White,75,5004.99511002445,Charlotte
900,Asian,50,5845.32557320442,Charlotte
900,Hispanic,75,5128.095890410959,Charlotte
900,Asian,25,5865.5075,Charlotte
900,Black,50,2737.979048634281,Charlotte
1001,Pooled,75,4637.292307692308,Boone
1001,Pooled,25,3014.144827586207,Boone
1001,Pooled,-9,3666.750515463918,Boone
1001,White,75,4686.923976608187,Boone
1001,Hispanic,-9,3715.166666666667,Boone
1001,Black,75,3917,Boone
1001,Hispanic,25,2825.333333333333,Boone
1001,White,-9,3674.311212814645,Boone
1001,Black,-9,2912.25,Boone
1001,Asian,-9,4617.5,Boone
1001,Pooled,50,3825.718567639257,Boone
1001,Black,50,2912.25,Boone
1001,White,25,3023.345864661654,Boone
1001,Hispanic,50,3715.166666666667,Boone
1001,Hispanic,75,4605,Boone
1001,Asian,75,4053,Boone
1001,White,50,3855.13492063492,Boone
1001,Black,25,1907.5,Boone
1001,Asian,25,5182,Boone
1001,Asian,50,4617.5,Boone
1002,Asian,50,5754.196078431372,Morganton
1002,AIAN,75,3810,Morganton
1002,Black,75,2636.162162162162,Morganton
1002,Pooled,50,3296.960209451418,Morganton
1002,Hispanic,25,3021.43137254902,Morganton
1002,AIAN,-9,2523,Morganton
1002,White,-9,3153.363924050633,Morganton
1002,Asian,25,4461.058823529412,Morganton
1002,Pooled,-9,3169.732477446218,Morganton
1002,Hispanic,-9,3531.784090909091,Morganton
1002,Black,25,1446.844036697248,Morganton
1002,Asian,75,7047.333333333333,Morganton
1002,AIAN,50,2523,Morganton
1002,Black,50,2041.503099429705,Morganton
1002,White,75,4105.671480144404,Morganton
1002,Asian,-9,5356.307692307692,Morganton
1002,White,25,2410.295774647887,Morganton
1002,Hispanic,75,4235.243243243243,Morganton
1002,Black,-9,1748.246575342466,Morganton
1002,AIAN,25,1236,Morganton
1002,Pooled,25,2444.238526570048,Morganton
1002,Pooled,75,4149.681892332789,Morganton
1002,Hispanic,50,3628.337307896131,Morganton
1002,White,50,3257.983627396145,Morganton
1100,Hispanic,25,2786.535947712418,Hickory
1100,Asian,-9,5042.989473684211,Hickory
1100,White,75,4672.941002949852,Hickory
1100,White,50,3707.12421295952,Hickory
1100,AIAN,75,3823,Hickory
1100,Asian,75,6135.25,Hickory
1100,Hispanic,75,3831.084745762712,Hickory
1100,Hispanic,50,3308.810346737565,Hickory
1100,Black,25,1497.431654676259,Hickory
1100,Pooled,-9,3564.642460317461,Hickory
1100,Black,-9,1763.896990740741,Hickory
1100,Pooled,25,2572.312662169175,Hickory
1100,Pooled,75,4596.601187263896,Hickory
1100,AIAN,-9,2993.833333333333,Hickory
1100,White,25,2741.307422969188,Hickory
1100,AIAN,25,2164.666666666667,Hickory
1100,Black,75,2859.715976331361,Hickory
1100,Asian,25,4488.190476190476,Hickory
1100,Pooled,50,3584.456924716535,Hickory
1100,White,-9,3789.696445725264,Hickory
1100,Black,50,2178.57381550381,Hickory
1100,Asian,50,5311.720238095239,Hickory
1100,Hispanic,-9,3077.235849056604,Hickory
1100,AIAN,50,2993.833333333333,Hickory
1201,Asian,25,3872,Franklin
1201,Black,75,3105,Franklin
1201,Hispanic,50,6112.75,Franklin
1201,Asian,50,4725.5,Franklin
1201,Asian,75,5579,Franklin
1201,Pooled,75,5123.645390070922,Franklin
1201,White,50,4385.485388912763,Franklin
1201,White,75,5109.076923076923,Franklin
1201,Black,-9,2942,Franklin
1201,AIAN,-9,2166,Franklin
1201,Asian,-9,4725.5,Franklin
1201,AIAN,50,2166,Franklin
1201,Hispanic,-9,6112.75,Franklin
1201,White,-9,4233.922297297298,Franklin
1201,Hispanic,75,8281.5,Franklin
1201,AIAN,25,1516,Franklin
1201,Pooled,25,3600.073891625616,Franklin
1201,Pooled,50,4361.859640848269,Franklin
1201,Pooled,-9,4224.561046511628,Franklin
1201,Black,25,2779,Franklin
1201,Black,50,2942,Franklin
1201,AIAN,75,2816,Franklin
1201,White,25,3661.893854748603,Franklin
1201,Hispanic,25,3944,Franklin
1202,White,75,4349.620253164557,Sylva
1202,AIAN,50,3137.111662531017,Sylva
1202,Pooled,-9,3285.12,Sylva
1202,Hispanic,75,5592,Sylva
1202,Hispanic,25,2876,Sylva
1202,White,-9,3496.210045662101,Sylva
1202,Hispanic,50,4234,Sylva
1202,Black,25,1683,Sylva
1202,AIAN,75,4872.051282051282,Sylva
1202,AIAN,25,1402.172043010753,Sylva
1202,White,50,3682.131555153707,Sylva
1202,Pooled,75,4493.139240506329,Sylva
1202,AIAN,-9,2427.363636363636,Sylva
1202,White,25,3014.642857142857,Sylva
1202,Hispanic,-9,4234,Sylva
1202,Pooled,25,2591.898305084746,Sylva
1202,Pooled,50,3542.518772795537,Sylva
1202,Black,75,3338.5,Sylva
1202,Black,50,2510.75,Sylva
1202,Black,-9,2510.75,Sylva
1203,Pooled,-9,3855.870124481328,Asheville
1203,Asian,50,6193.391891891892,Asheville
1203,Asian,75,7206.945945945946,Asheville
1203,Hispanic,75,5205.777777777777,Asheville
1203,AIAN,25,1401.666666666667,Asheville
1203,Hispanic,25,2838.057971014493,Asheville
1203,White,25,3103.137369791667,Asheville
1203,Pooled,25,2983.305210918114,Asheville
1203,White,50,3930.634239127061,Asheville
1203,White,75,4758.131108462455,Asheville
1203,Pooled,75,4734.247293921732,Asheville
1203,Hispanic,50,4021.917874396135,Asheville
1203,AIAN,75,3409,Asheville
1203,Black,25,1883.887640449438,Asheville
1203,Black,75,3209.78947368421,Asheville
1203,Black,-9,2205.489361702128,Asheville
1203,Hispanic,-9,3649.847619047619,Asheville
1203,Black,50,2546.838557066824,Asheville
1203,Asian,-9,6193.391891891892,Asheville
1203,Pooled,50,3858.776252419923,Asheville
1203,Asian,25,5179.837837837837,Asheville
1203,White,-9,3967.194461729931,Asheville
1203,AIAN,50,2405.333333333333,Asheville
1203,AIAN,-9,2405.333333333333,Asheville
1204,AIAN,-9,3221.5,Andrews
1204,Hispanic,25,4047.5,Andrews
1204,Pooled,75,4866.365671641791,Andrews
1204,Hispanic,-9,4554.875,Andrews
1204,White,-9,3843.315625,Andrews
1204,White,75,4963.827272727272,Andrews
1204,Black,75,2080,Andrews
1204,Hispanic,50,4554.875,Andrews
1204,Pooled,-9,3850.502717391304,Andrews
1204,AIAN,25,2254,Andrews
1204,Black,-9,1949.5,Andrews
1204,AIAN,75,4189,Andrews
1204,Pooled,25,3268.769230769231,Andrews
1204,Black,50,1949.5,Andrews
1204,Hispanic,75,5062.25,Andrews
1204,Pooled,50,4067.567451205511,Andrews
1204,Black,25,1819,Andrews
1204,White,50,4110.104112554112,Andrews
1204,AIAN,50,3221.5,Andrews
1204,White,25,3256.380952380952,Andrews
1301,Asian,50,5632.5,Bennettsville
1301,White,75,4577.301675977654,Bennettsville
1301,Black,75,3665.03448275862,Bennettsville
1301,Hispanic,-9,3648.5,Bennettsville
1301,Hispanic,25,3076,Bennettsville
1301,Pooled,75,4473.778723404255,Bennettsville
1301,AIAN,-9,2332.125,Bennettsville
1301,Hispanic,75,4221,Bennettsville
1301,Pooled,25,2087.448504983389,Bennettsville
1301,Asian,75,6677,Bennettsville
1301,Pooled,50,3280.613614193822,Bennettsville
1301,White,50,3522.058401014037,Bennettsville
1301,Black,-9,1915.043956043956,Bennettsville
1301,White,25,2466.81512605042,Bennettsville
1301,Black,25,1763.55223880597,Bennettsville
1301,Asian,-9,5632.5,Bennettsville
1301,Pooled,-9,2757.445639187575,Bennettsville
1301,AIAN,50,2422.178321678321,Bennettsville
1301,Black,50,2714.293360782295,Bennettsville
1301,White,-9,3372.755395683453,Bennettsville
1301,AIAN,75,3502.818181818182,Bennettsville
1301,Hispanic,50,3648.5,Bennettsville
1301,AIAN,25,1341.538461538461,Bennettsville
1301,Asian,25,4588,Bennettsville
1302,Hispanic,-9,3576.766990291262,Florence
1302,Asian,75,6556.056603773585,Florence
1302,White,-9,4114.049287410927,Florence
1302,AIAN,50,3235.916666666667,Florence
1302,AIAN,25,2061.833333333333,Florence
1302,AIAN,75,4410,Florence
1302,Pooled,-9,3393.176283126468,Florence
1302,Asian,25,6074.433962264151,Florence
1302,Hispanic,75,4602.27027027027,Florence
1302,Asian,50,6315.245283018869,Florence
1302,White,50,4116.922324003088,Florence
1302,Pooled,75,4953.44747745552,Florence
1302,Black,75,4123.368421052632,Florence
1302,White,75,5084.561048243002,Florence
1302,White,25,3149.283599763174,Florence
1302,Pooled,25,2574.637386523462,Florence
1302,Black,-9,2307.765690376569,Florence
1302,Hispanic,25,3001.863636363636,Florence
1302,Black,50,3092.658082260283,Florence
1302,Black,25,2061.947743467933,Florence
1302,AIAN,-9,3235.916666666667,Florence
1302,Pooled,50,3764.042431989491,Florence
1302,Asian,-9,6315.245283018868,Florence
1302,Hispanic,50,3802.066953316953,Florence
1400,Pooled,-9,3826.512683578104,Fayetteville
1400,AIAN,75,3985.618181818182,Fayetteville
1400,White,25,3510.968197879859,Fayetteville
1400,Pooled,25,2962.704650446566,Fayetteville
1400,Asian,-9,5841.692307692308,Fayetteville
1400,Black,-9,2880.134608311879,Fayetteville
1400,Hispanic,25,4017.584269662922,Fayetteville
1400,Hispanic,75,5728.108597285068,Fayetteville
1400,Asian,50,5874.359607843137,Fayetteville
1400,Black,25,2383.337449536927,Fayetteville
1400,Asian,25,5207.013333333333,Fayetteville
1400,AIAN,50,2893.265181560649,Fayetteville
1400,AIAN,25,1800.912181303116,Fayetteville
1400,White,75,5150.530560271647,Fayetteville
1400,Black,50,3484.226996977102,Fayetteville
1400,Hispanic,-9,4672.741767764298,Fayetteville
1400,Asian,75,6541.705882352941,Fayetteville
1400,Pooled,75,5075.489090099451,Fayetteville
1400,AIAN,-9,2319.956803455724,Fayetteville
1400,White,-9,4401.632003689186,Fayetteville
1400,Black,75,4585.116544417278,Fayetteville
1400,White,50,4330.749379075753,Fayetteville
1400,Pooled,50,4019.096870273008,Fayetteville
1400,Hispanic,50,4872.846433473995,Fayetteville
1500,Asian,75,6791.222222222223,Wilmington
1500,Black,25,2105.390977443609,Wilmington
1500,White,25,3325.709417040359,Wilmington
1500,Asian,50,5953.111111111111,Wilmington
1500,Hispanic,-9,4204.235714285714,Wilmington
1500,Pooled,50,3862.505540461383,Wilmington
1500,AIAN,50,3333.648648648649,Wilmington
1500,Black,-9,2448.438118811881,Wilmington
1500,White,-9,4166.710407239819,Wilmington
1500,Pooled,75,4833.764512955067,Wilmington
1500,Pooled,-9,3766.873004139562,Wilmington
1500,AIAN,75,4710.756756756757,Wilmington
1500,Hispanic,75,5528.379310344828,Wilmington
1500,Hispanic,25,3267.646341463415,Wilmington
1500,Asian,25,5115,Wilmington
1500,White,75,4879.260638297872,Wilmington
1500,AIAN,-9,3333.648648648649,Wilmington
1500,Asian,-9,5953.111111111111,Wilmington
1500,Hispanic,50,4398.012825904121,Wilmington
1500,Black,50,3074.559125085441,Wilmington
1500,Black,75,4043.727272727273,Wilmington
1500,Pooled,25,2891.246567967698,Wilmington
1500,AIAN,25,1956.540540540541,Wilmington
1500,White,50,4102.485027669116,Wilmington
1600,Black,75,3610.936507936508,Wilson
1600,White,-9,3951.484375,Wilson
1600,AIAN,75,2788,Wilson
1600,Asian,50,7846,Wilson
1600,Black,25,1719.134020618557,Wilson
1600,Asian,75,10381.33333333333,Wilson
1600,Hispanic,25,2753.555555555556,Wilson
1600,AIAN,-9,2122.833333333333,Wilson
1600,Pooled,-9,3077.105252842023,Wilson
1600,Hispanic,-9,3164.3203125,Wilson
1600,Asian,25,5310.666666666667,Wilson
1600,Pooled,75,4367.854166666667,Wilson
1600,Black,-9,2027.633304572908,Wilson
1600,Hispanic,50,3445.369883040936,Wilson
1600,AIAN,25,1457.666666666667,Wilson
1600,White,50,3773.429166666667,Wilson
1600,Hispanic,75,4137.184210526316,Wilson
1600,White,25,3061.208333333333,Wilson
1600,Asian,-9,7846,Wilson
1600,Black,50,2665.035264277532,Wilson
1600,Pooled,25,2200.177748518762,Wilson
1600,Pooled,50,3284.015957592715,Wilson
1600,AIAN,50,2122.833333333333,Wilson
1600,White,75,4485.65,Wilson
1701,Hispanic,75,5209.384057971014,Raleigh
1701,Pooled,-9,4066.845247174651,Raleigh
1701,Hispanic,50,4255.105678010576,Raleigh
1701,AIAN,75,4288.727272727273,Raleigh
1701,Asian,50,5621.308788681349,Raleigh
1701,Asian,25,5084.044117647059,Raleigh
1701,Black,-9,2538.539664486778,Raleigh
1701,Hispanic,25,3300.827298050139,Raleigh
1701,Asian,75,6158.57345971564,Raleigh
1701,Hispanic,-9,3998.833038869258,Raleigh
1701,White,25,3614.810875512996,Raleigh
1701,White,75,4956.901458810069,Raleigh
1701,Black,50,3043.872780707454,Raleigh
1701,Black,25,1989.121107266436,Raleigh
1701,White,50,4285.856167161533,Raleigh
1701,Pooled,50,3908.972317812145,Raleigh
1701,White,-9,4561.149858814038,Raleigh
1701,Pooled,75,4896.396975312332,Raleigh
1701,AIAN,-9,3187.980519480519,Raleigh
1701,AIAN,50,3187.980519480519,Raleigh
1701,Black,75,4098.624454148472,Raleigh
1701,Asian,-9,5737.43227665706,Raleigh
1701,Pooled,25,2921.547660311958,Raleigh
1701,AIAN,25,2087.233766233766,Raleigh
1702,White,-9,3683.392156862745,Henderson
1702,Black,50,2875.064260998517,Henderson
1702,Pooled,50,3312.459180865007,Henderson
1702,Asian,-9,4682.5,Henderson
1702,Black,75,3872.571428571428,Henderson
1702,Pooled,-9,2835.481178396072,Henderson
1702,AIAN,25,1987,Henderson
1702,Asian,25,4263,Henderson
1702,Black,25,1877.557093425605,Henderson
1702,Pooled,75,4429.062857142857,Henderson
1702,Hispanic,-9,3095.5,Henderson
1702,Pooled,25,2195.855504587156,Henderson
1702,Asian,75,5102,Henderson
1702,AIAN,-9,3509,Henderson
1702,Hispanic,50,3095.5,Henderson
1702,Black,-9,2093.067901234568,Henderson
1702,Asian,50,4682.5,Henderson
1702,AIAN,75,5031,Henderson
1702,White,75,4571.629032258064,Henderson
1702,Hispanic,25,2174.5,Henderson
1702,Hispanic,75,4016.5,Henderson
1702,White,25,2842.618320610687,Henderson
1702,White,50,3707.123676434376,Henderson
1702,AIAN,50,3509,Henderson
1800,AIAN,75,2692.36,Goldsboro
1800,White,75,4795.113956466069,Goldsboro
1800,AIAN,25,2526.76,Goldsboro
1800,Asian,-9,5134.765625,Goldsboro
1800,Pooled,-9,3462.742293464858,Goldsboro
1800,Hispanic,75,5510.611940298508,Goldsboro
1800,Black,-9,2276.91270860077,Goldsboro
1800,Hispanic,-9,3753.713740458015,Goldsboro
1800,White,-9,4044.917462482947,Goldsboro
1800,Asian,25,4461.787878787879,Goldsboro
1800,Asian,50,5156.47458455523,Goldsboro
1800,White,25,3189.583941605839,Goldsboro
1800,Hispanic,25,3150.061538461538,Goldsboro
1800,White,50,3992.348949035954,Goldsboro
1800,AIAN,-9,2609.56,Goldsboro
1800,Pooled,25,2659.433298862461,Goldsboro
1800,Black,75,3667.192857142857,Goldsboro
1800,Black,25,1972.312989045383,Goldsboro
1800,Hispanic,50,4330.336739380024,Goldsboro
1800,Asian,75,5851.16129032258,Goldsboro
1800,Pooled,75,4648.696183206107,Goldsboro
1800,AIAN,50,2609.56,Goldsboro
1800,Pooled,50,3654.064741034284,Goldsboro
1800,Black,50,2819.75292309412,Goldsboro
1900,Black,25,2267.963385146805,Jacksonville
1900,Hispanic,75,6112.353061224489,Jacksonville
1900,Black,-9,2747.572637902786,Jacksonville
1900,Asian,25,5104.54347826087,Jacksonville
1900,White,50,4525.943501888976,Jacksonville
1900,Hispanic,50,5149.126049843014,Jacksonville
1900,Asian,50,5951.996739130434,Jacksonville
1900,Pooled,50,4219.026418944977,Jacksonville
1900,Asian,75,6799.45,Jacksonville
1900,AIAN,25,1950.238095238095,Jacksonville
1900,AIAN,50,3110.5,Jacksonville
1900,Pooled,25,3213.439007580979,Jacksonville
1900,Black,50,3412.897598701173,Jacksonville
1900,Asian,-9,5892.872093023256,Jacksonville
1900,White,25,3793.93280839895,Jacksonville
1900,AIAN,-9,3110.5,Jacksonville
1900,Pooled,75,5224.613830308975,Jacksonville
1900,Black,75,4557.831812255541,Jacksonville
1900,White,-9,4620.040027447392,Jacksonville
1900,Hispanic,25,4185.899038461538,Jacksonville
1900,AIAN,75,4270.761904761905,Jacksonville
1900,Hispanic,-9,4983.613802816902,Jacksonville
1900,White,75,5257.954195379003,Jacksonville
1900,Pooled,-9,4133.447711636255,Jacksonville
2000,Asian,-9,8495.153212520592,Virginia Beach
2000,Hispanic,25,4264.045073375262,Virginia Beach
2000,Black,75,5183.469097222222,Virginia Beach
2000,AIAN,-9,4554.047058823529,Virginia Beach
2000,White,75,6053.409146757679,Virginia Beach
2000,AIAN,75,5900.98717948718,Virginia Beach
2000,Asian,25,7613.842741935484,Virginia Beach
2000,Hispanic,50,5202.083271150908,Virginia Beach
2000,Pooled,25,3836.068974358974,Virginia Beach
2000,Asian,75,9103.969359331477,Virginia Beach
2000,Pooled,75,6039.454029631186,Virginia Beach
2000,White,50,5261.762405996866,Virginia Beach
2000,Hispanic,-9,5063.240072202166,Virginia Beach
2000,Pooled,-9,4924.438495873774,Virginia Beach
2000,Hispanic,75,6140.121468926553,Virginia Beach
2000,Black,50,4037.878968615742,Virginia Beach
2000,Asian,50,8358.906050633481,Virginia Beach
2000,Black,25,2892.288840009262,Virginia Beach
2000,AIAN,25,3412.076086956522,Virginia Beach
2000,Pooled,50,4937.76150199508,Virginia Beach
2000,White,25,4470.115665236051,Virginia Beach
2000,White,-9,5437.793992490613,Virginia Beach
2000,Black,-9,3465.183365167564,Virginia Beach
2000,AIAN,50,4656.531633221851,Virginia Beach
2100,Hispanic,-9,4182.90243902439,Washington
2100,White,75,4867.704142011834,Washington
2100,Black,-9,2034.855882352941,Washington
2100,Asian,75,5186.5,Washington
2100,Asian,-9,6053.5,Washington
2100,Pooled,75,4734.506555423122,Washington
2100,Pooled,-9,3477.052783109405,Washington
2100,Black,75,3534.905660377358,Washington
2100,Hispanic,50,4182.90243902439,Washington
2100,Pooled,50,3682.083398193489,Washington
2100,White,50,4091.179432569435,Washington
2100,Black,25,1757.843205574913,Washington
2100,White,25,3314.654723127036,Washington
2100,Pooled,25,2629.660240963855,Washington
2100,Hispanic,25,2902.414634146342,Washington
2100,Asian,50,6053.5,Washington
2100,Black,50,2646.374432976136,Washington
2100,White,-9,4128.500775193798,Washington
2100,Asian,25,6920.5,Washington
2100,Hispanic,75,5463.390243902439,Washington
2200,Hispanic,75,6143.375,South Boston
2200,White,-9,4553.506775067751,South Boston
2200,White,25,3878.301441677589,South Boston
2200,Hispanic,50,4970.4375,South Boston
2200,Black,75,4763.902702702702,South Boston
2200,Black,25,2119.691879866518,South Boston
2200,Pooled,-9,3817.150950292398,South Boston
2200,Asian,25,5590.666666666667,South Boston
2200,Pooled,25,2995.407428571429,South Boston
2200,Asian,75,6893,South Boston
2200,White,75,5276.061711079944,South Boston
2200,Asian,-9,6241.833333333333,South Boston
2200,Black,-9,2570.964022140221,South Boston
2200,Black,50,3441.79729128461,South Boston
2200,Pooled,50,4135.5140591133,South Boston
2200,White,50,4577.181576378766,South Boston
2200,Hispanic,-9,4970.4375,South Boston
2200,Asian,50,6241.833333333334,South Boston
2200,Pooled,75,5275.620689655172,South Boston
2200,Hispanic,25,3797.5,South Boston
2300,Asian,-9,6668.285714285715,Lynchburg
2300,Black,-9,2850.132780082988,Lynchburg
2300,AIAN,75,4794.5,Lynchburg
2300,White,75,5500.694137638063,Lynchburg
2300,Asian,50,6668.285714285714,Lynchburg
2300,Black,75,4668.738095238095,Lynchburg
2300,Pooled,75,5415.624542124542,Lynchburg
2300,Pooled,50,4356.820240860929,Lynchburg
2300,Pooled,-9,4428.456198670317,Lynchburg
2300,Hispanic,75,4540.701754385965,Lynchburg
2300,Black,25,2206.469101123595,Lynchburg
2300,Black,50,3437.603598180845,Lynchburg
2300,White,-9,4801.415983606557,Lynchburg
2300,Asian,75,7064.428571428572,Lynchburg
2300,Hispanic,50,4044.578149920255,Lynchburg
2300,Hispanic,25,3548.454545454545,Lynchburg
2300,White,25,3739.415483870968,Lynchburg
2300,AIAN,50,3657.875,Lynchburg
2300,AIAN,-9,3657.875,Lynchburg
2300,Pooled,25,3298.015939597316,Lynchburg
2300,Hispanic,-9,4053.4375,Lynchburg
2300,AIAN,25,2521.25,Lynchburg
2300,White,50,4620.054810754516,Lynchburg
2300,Asian,25,6272.142857142857,Lynchburg
2400,Asian,25,6263.437086092716,Richmond
2400,Black,75,4505.514904187366,Richmond
2400,White,75,5518.231580592234,Richmond
2400,Hispanic,75,5457.668393782384,Richmond
2400,Pooled,25,3254.158112002493,Richmond
2400,Asian,75,6132.274390243902,Richmond
2400,White,25,4058.54898301922,Richmond
2400,Black,25,2423.852248717175,Richmond
2400,AIAN,50,4340.21052631579,Richmond
2400,White,-9,5087.433087344421,Richmond
2400,Black,-9,3045.000635324015,Richmond
2400,White,50,4788.390281805727,Richmond
2400,Hispanic,-9,4582.669373549884,Richmond
2400,Hispanic,25,3873.111344537815,Richmond
2400,Asian,-9,6195.149206349206,Richmond
2400,Pooled,75,5355.481014201256,Richmond
2400,Black,50,3464.683576452271,Richmond
2400,Pooled,-9,4432.999829036449,Richmond
2400,Hispanic,50,4665.389869160099,Richmond
2400,Pooled,50,4304.819563101874,Richmond
2400,AIAN,25,3089.052631578948,Richmond
2400,AIAN,-9,4340.210526315789,Richmond
2400,Asian,50,6197.855738168309,Richmond
2400,AIAN,75,5591.368421052632,Richmond
2500,White,75,5752.917370892019,Newport News
2500,AIAN,50,3955.024390243902,Newport News
2500,AIAN,25,2543.414634146342,Newport News
2500,Pooled,50,4619.452424510155,Newport News
2500,AIAN,75,5366.634146341464,Newport News
2500,AIAN,-9,3955.024390243902,Newport News
2500,Black,75,4967.930262316059,Newport News
2500,White,25,4244.372962126912,Newport News
2500,Hispanic,75,6032.826086956522,Newport News
2500,White,50,4998.645166509466,Newport News
2500,Asian,25,5889.555555555556,Newport News
2500,Asian,50,6729.95634920635,Newport News
2500,Hispanic,25,4300.372807017544,Newport News
2500,Asian,75,7570.357142857143,Newport News
2500,Black,25,2724.158050952263,Newport News
2500,White,-9,5227.260443978325,Newport News
2500,Black,-9,3349.740635033892,Newport News
2500,Pooled,25,3567.411967382566,Newport News
2500,Pooled,-9,4672.025750136389,Newport News
2500,Hispanic,-9,5074.089805825242,Newport News
2500,Hispanic,50,5166.599446987033,Newport News
2500,Black,50,3846.044156634161,Newport News
2500,Pooled,75,5671.492881637743,Newport News
2500,Asian,-9,6765.718085106383,Newport News
2600,Asian,75,5371,Roanoke Rapids
2600,AIAN,-9,3200.017857142857,Roanoke Rapids
2600,White,50,3964.984609268515,Roanoke Rapids
2600,AIAN,50,3246.782247765007,Roanoke Rapids
2600,Black,50,2963.6323147948,Roanoke Rapids
2600,Pooled,-9,3033.33368869936,Roanoke Rapids
2600,Pooled,50,3498.561472981887,Roanoke Rapids
2600,White,75,4880.267605633803,Roanoke Rapids
2600,White,25,3049.701612903226,Roanoke Rapids
2600,White,-9,4026.921052631579,Roanoke Rapids
2600,Black,25,2032.253991291727,Roanoke Rapids
2600,AIAN,25,1937.379310344828,Roanoke Rapids
2600,Asian,50,4985,Roanoke Rapids
2600,Pooled,25,2329.676664972038,Roanoke Rapids
2600,Hispanic,-9,3955.5,Roanoke Rapids
2600,Pooled,75,4667.446280991736,Roanoke Rapids
2600,Asian,25,4599,Roanoke Rapids
2600,Black,75,3895.010638297872,Roanoke Rapids
2600,AIAN,75,4556.185185185185,Roanoke Rapids
2600,Hispanic,50,3955.5,Roanoke Rapids
2600,Black,-9,2255.879948914432,Roanoke Rapids
2600,Asian,-9,4985,Roanoke Rapids
2600,Hispanic,75,5002.5,Roanoke Rapids
2600,Hispanic,25,2908.5,Roanoke Rapids
2700,Pooled,50,4246.905558484479,Gulfport
2700,White,75,5353.709432275369,Gulfport
2700,Hispanic,50,4534.572009291522,Gulfport
2700,Asian,50,7890.152173913044,Gulfport
2700,White,-9,4333.928358208956,Gulfport
2700,AIAN,75,3467.352941176471,Gulfport
2700,Hispanic,75,5326.428571428572,Gulfport
2700,Asian,75,8369,Gulfport
2700,Asian,25,7411.304347826087,Gulfport
2700,Asian,-9,7744.120567375887,Gulfport
2700,AIAN,-9,2759.911764705882,Gulfport
2700,Pooled,75,5304.321130500759,Gulfport
2700,Black,-9,2659.015091342335,Gulfport
2700,White,25,3403.944557684468,Gulfport
2700,Black,25,2235.845049504951,Gulfport
2700,Black,75,4375.487951807229,Gulfport
2700,White,50,4378.826994979919,Gulfport
2700,Pooled,-9,4070.029379244985,Gulfport
2700,Hispanic,25,3742.715447154471,Gulfport
2700,Hispanic,-9,4385.381642512078,Gulfport
2700,Pooled,25,3189.4899864682,Gulfport
2700,AIAN,25,2052.470588235294,Gulfport
2700,AIAN,50,2759.911764705882,Gulfport
2700,Black,50,3305.66650065609,Gulfport
2800,AIAN,75,2369,Laurel
2800,AIAN,25,1363.55,Laurel
2800,AIAN,50,1866.275,Laurel
2800,White,75,5001.627906976744,Laurel
2800,Black,75,3723.176470588235,Laurel
2800,Asian,25,4769,Laurel
2800,Hispanic,-9,3298.625,Laurel
2800,Hispanic,25,2641.5,Laurel
2800,Black,-9,1933.315677966102,Laurel
2800,Pooled,25,2411.966927374302,Laurel
2800,Pooled,-9,3173.22033383915,Laurel
2800,Black,50,2719.834078524521,Laurel
2800,Pooled,75,4783.910165484634,Laurel
2800,White,25,3057.890134529148,Laurel
2800,White,-9,3904.277215189873,Laurel
2800,Black,25,1716.491686460808,Laurel
2800,Asian,-9,6248,Laurel
2800,Hispanic,50,3298.625,Laurel
2800,White,50,4029.759020752946,Laurel
2800,AIAN,-9,1866.275,Laurel
2800,Asian,50,6248,Laurel
2800,Hispanic,75,3955.75,Laurel
2800,Pooled,50,3597.938546429467,Laurel
2800,Asian,75,7727,Laurel
2900,Hispanic,-9,4253.5,Hattiesburg
2900,White,75,5046.226537216829,Hattiesburg
2900,White,50,4094.221081108414,Hattiesburg
2900,AIAN,25,1139,Hattiesburg
2900,Asian,50,7214.25,Hattiesburg
2900,Asian,25,5848.5,Hattiesburg
2900,White,-9,4077.572337042925,Hattiesburg
2900,Black,75,3793.3,Hattiesburg
2900,Black,50,2809.175974025974,Hattiesburg
2900,AIAN,75,1619,Hattiesburg
2900,White,25,3142.215625,Hattiesburg
2900,Hispanic,50,4286.927865612648,Hattiesburg
2900,Pooled,75,4951.57650273224,Hattiesburg
2900,Hispanic,25,2782.673913043478,Hattiesburg
2900,Black,25,1825.051948051948,Hattiesburg
2900,AIAN,-9,1379,Hattiesburg
2900,Asian,-9,7214.25,Hattiesburg
2900,Hispanic,75,5791.181818181818,Hattiesburg
